batch	genotype	stage	n_counts	n_genes	PN_type	MARS	HDBSCAN	MARS_2way_matched	MARS_2way_matched_PN_type	lineage	X24h_HDBSCAN	matched_type_with_stage	mannually_matched	cell
1	GH146-GFP	24h	1816373	2689	MARS_2	2	-1	2	MARS_2	lPN	15	MARS_2: 24h	MARS_2	N357Barcode_727-503
1	GH146-GFP	24h	1326019	2776	DA1_fru+	15	50	15	DA1_fru+	lPN	10	DA1_fru+: 24h	DA1_fru+	N357Barcode_727-506
1	GH146-GFP	24h	1135006	2722	DA1_fru+	15	50	15	DA1_fru+	lPN	10	DA1_fru+: 24h	DA1_fru+	N357Barcode_727-507
1	GH146-GFP	24h	1536843	2662	VM7 or VM5v #2	28	13	28	VM7 or VM5v #2	adPN	2	VM7 or VM5v #2: 24h	VM7 or VM5v #2	N357Barcode_727-508
1	GH146-GFP	24h	1342073	3137	VA5	26	19	26	VA5	lPN	12	VA5: 24h	VA5	N357Barcode_727-510
1	GH146-GFP	24h	831300	2892	VM7 or VM5v #2	28	13	28	VM7 or VM5v #2	adPN	2	VM7 or VM5v #2: 24h	VM7 or VM5v #2	N357Barcode_727-513
1	GH146-GFP	24h	1010107	3244	DA1_fru+	15	-1	15	DA1_fru+	lPN	10	DA1_fru+: 24h	DA1_fru+	N357Barcode_727-515
1	GH146-GFP	24h	899444	2977	VA1v	6	6	6	VA1v	adPN	8	VA1v: 24h	VA1v	N357Barcode_727-516
1	GH146-GFP	24h	1118008	3129	VA1d	10	10	10	VA1d	adPN	6	VA1d: 24h	VA1d	N357Barcode_727-517
1	GH146-GFP	24h	1482127	3193	VA1v	6	6	6	VA1v	adPN	8	VA1v: 24h	VA1v	N357Barcode_727-518
1	GH146-GFP	24h	1431323	3047	D	12	30	12	D	adPN	0	D: 24h	D	N357Barcode_727-520
1	GH146-GFP	24h	1864299	2818	DM6	22	8	22	DM6	adPN	3	DM6: 24h	DM6	N357Barcode_727-521
1	GH146-GFP	24h	883841	3045	VA1v	6	6	6	VA1v	adPN	8	VA1v: 24h	VA1v	N357Barcode_728-505
1	GH146-GFP	24h	997846	3654	DM2	11	17	11	DM2	lPN	23	DM2: 24h	DM2	N357Barcode_728-507
1	GH146-GFP	24h	1545969	3160	MARS_7	7	31	7	MARS_7	adPN	18	MARS_7: 24h	MARS_7	N357Barcode_728-508
1	GH146-GFP	24h	1042161	3057	VA6	0	47	0	VA6	adPN	20	VA6: 24h	VA6	N357Barcode_728-511
1	GH146-GFP	24h	970076	2168	APL	14	14	14	nan	APL	na	APL: 24h	APL	N357Barcode_728-515
1	GH146-GFP	24h	799424	3204	DC2	18	28	18	DC2	adPN	22	DC2: 24h	DC2	N357Barcode_728-516
1	GH146-GFP	24h	636805	2694	VM7 or VM5v #2	28	13	28	VM7 or VM5v #2	adPN	2	VM7 or VM5v #2: 24h	VM7 or VM5v #2	N357Barcode_728-517
1	GH146-GFP	24h	1059785	3101	DC2	18	28	18	DC2	adPN	22	DC2: 24h	DC2	N357Barcode_728-520
1	GH146-GFP	24h	639812	2228	VM7 or VM5v #2	28	13	28	VM7 or VM5v #2	adPN	2	VM7 or VM5v #2: 24h	VM7 or VM5v #2	N357Barcode_728-521
1	GH146-GFP	24h	1259795	2885	DC2	18	28	18	DC2	adPN	22	DC2: 24h	DC2	N357Barcode_728-522
1	GH146-GFP	24h	1852450	3101	VM7 or VM5v #1	3	13	3	VM7 or VM5v #1	adPN	1	VM7 or VM5v #1: 24h	VM7 or VM5v #1	N357Barcode_729-502
1	GH146-GFP	24h	852837	2941	DL1	8	36	8	DL1	adPN	25	DL1: 24h	DL1	N357Barcode_729-503
1	GH146-GFP	24h	780013	2645	MARS_9	9	27	9	MARS_9	lPN	14	MARS_9: 24h	MARS_9	N357Barcode_729-505
1	GH146-GFP	24h	569151	3073	VA6	0	47	0	VA6	adPN	20	VA6: 24h	VA6	N357Barcode_729-507
1	GH146-GFP	24h	1636789	2991	DA1_fru+	15	50	15	DA1_fru+	lPN	10	DA1_fru+: 24h	DA1_fru+	N357Barcode_729-508
1	GH146-GFP	24h	1327324	2676	DA1_fru+	15	50	15	DA1_fru+	lPN	10	DA1_fru+: 24h	DA1_fru+	N357Barcode_729-510
1	GH146-GFP	24h	1136831	3391	VC2	16	21	16	VC2	lPN	28	VC2: 24h	VC2	N357Barcode_729-511
1	GH146-GFP	24h	1234062	3612	DA4l	1	-1	1	DA4l	adPN	24	DA4l: 24h	DA4l	N357Barcode_729-515
1	GH146-GFP	24h	952049	2509	DA1_fru+	15	50	15	DA1_fru+	lPN	10	DA1_fru+: 24h	DA1_fru+	N357Barcode_729-517
1	GH146-GFP	24h	1595123	2651	DL3	24	57	24	DL3	lPN	9	DL3: 24h	DL3	N357Barcode_729-518
1	GH146-GFP	24h	1261158	2958	VA1v	6	6	6	VA1v	adPN	8	VA1v: 24h	VA1v	N357Barcode_729-520
1	GH146-GFP	24h	1704524	2412	VM7 or VM5v #1	3	13	3	VM7 or VM5v #1	adPN	1	VM7 or VM5v #1: 24h	VM7 or VM5v #1	N357Barcode_729-521
2	GH146-GFP	48h	1898048	3495	DM6	22	8	22	DM6	adPN	na	DM6: 48h	DM6	PN_48h_GH146_P1_A100
2	GH146-GFP	48h	175484	1215	VA1v	8	7	6	VA1v	adPN	na	VA1v: 48h	VA1v	PN_48h_GH146_P1_A113
2	GH146-GFP	48h	818766	1700	nan	6	-1	15	DA1_fru+	lPN	na	nan: 48h	nan	PN_48h_GH146_P1_A114
2	GH146-GFP	48h	254096	917	APL	27	34	nan	nan	APL	na	APL: 48h	APL	PN_48h_GH146_P1_A11
2	GH146-GFP	48h	509999	1599	MARS_19	15	43	19	MARS_19	adPN	na	MARS_19: 48h	MARS_19	PN_48h_GH146_P1_A121
2	GH146-GFP	48h	1296596	2809	MARS_2	5	52	2	MARS_2	lPN	na	MARS_2: 48h	MARS_2	PN_48h_GH146_P1_A126
2	GH146-GFP	48h	1445502	1619	MARS_27	24	48	27	MARS_27	lPN	na	MARS_27: 48h	MARS_27	PN_48h_GH146_P1_A127
2	GH146-GFP	48h	2026109	1549	nan	14	1	nan	nan	APL	na	nan: 48h	nan	PN_48h_GH146_P1_A128
2	GH146-GFP	48h	1899082	4565	MARS_19	15	41	19	MARS_19	adPN	na	MARS_19: 48h	MARS_19	PN_48h_GH146_P1_A132
2	GH146-GFP	48h	439772	1356	D	7	-1	12	D	adPN	na	D: 48h	D	PN_48h_GH146_P1_A134
2	GH146-GFP	48h	168366	891	nan	16	-1	23	DA1_fru-	lPN	na	nan: 48h	nan	PN_48h_GH146_P1_A136
2	GH146-GFP	48h	1756945	2075	DC3	0	10	20	DC3	adPN	na	DC3: 48h	DC3	PN_48h_GH146_P1_A141
2	GH146-GFP	48h	2598815	3357	VC2	26	55	16	VC2	lPN	na	VC2: 48h	VC2	PN_48h_GH146_P1_A144
2	GH146-GFP	48h	2339378	3594	nan	9	40	nan	nan	APL	na	nan: 48h	nan	PN_48h_GH146_P1_A14
2	GH146-GFP	48h	919675	3642	nan	6	58	15	DA1_fru+	lPN	na	nan: 48h	nan	PN_48h_GH146_P1_A152
2	GH146-GFP	48h	217977	1117	nan	16	-1	23	DA1_fru-		na	nan: 48h	nan	PN_48h_GH146_P1_A155
2	GH146-GFP	48h	618638	1381	nan	9	40	nan	nan	APL	na	nan: 48h	nan	PN_48h_GH146_P1_A157
2	GH146-GFP	48h	118411	755	DL3	2	57	24	DL3	lPN	na	DL3: 48h	DL3	PN_48h_GH146_P1_A160
2	GH146-GFP	48h	605454	3461	VC2	26	-1	16	VC2		na	VC2: 48h	VC2	PN_48h_GH146_P1_A164
2	GH146-GFP	48h	664869	1596	nan	6	59	15	DA1_fru+	lPN	na	nan: 48h	nan	PN_48h_GH146_P1_A167
2	GH146-GFP	48h	1991582	3470	MARS_19	15	-1	19	MARS_19	adPN	na	MARS_19: 48h	MARS_19	PN_48h_GH146_P1_A170
2	GH146-GFP	48h	2667403	2840	VA1v	8	7	6	VA1v	adPN	na	VA1v: 48h	VA1v	PN_48h_GH146_P1_A174
2	GH146-GFP	48h	682739	682	nan	14	1	nan	nan	APL	na	nan: 48h	nan	PN_48h_GH146_P1_A179
2	GH146-GFP	48h	211430	998	MARS_25	4	-1	25	MARS_25		na	MARS_25: 48h	MARS_25	PN_48h_GH146_P1_A181
2	GH146-GFP	48h	565568	1730	VA6	23	46	0	VA6	adPN	na	VA6: 48h	VA6	PN_48h_GH146_P1_A184
2	GH146-GFP	48h	912891	2019	APL	27	34	nan	nan	APL	na	APL: 48h	APL	PN_48h_GH146_P1_A193
2	GH146-GFP	48h	1674503	2279	DL3	2	57	24	DL3	lPN	na	DL3: 48h	DL3	PN_48h_GH146_P1_A195
2	GH146-GFP	48h	2018598	1758	MARS_27	24	48	27	MARS_27	lPN	na	MARS_27: 48h	MARS_27	PN_48h_GH146_P1_A200
2	GH146-GFP	48h	2684255	3432	MARS_19	15	-1	19	MARS_19		na	MARS_19: 48h	MARS_19	PN_48h_GH146_P1_A202
2	GH146-GFP	48h	536753	937	MARS_25	4	-1	25	MARS_25		na	MARS_25: 48h	MARS_25	PN_48h_GH146_P1_A204
2	GH146-GFP	48h	548086	1142	nan	1	-1	nan	nan	lPN	na	nan: 48h	nan	PN_48h_GH146_P1_A205
2	GH146-GFP	48h	1011551	3088	D	7	29	12	D	adPN	na	D: 48h	D	PN_48h_GH146_P1_A214
2	GH146-GFP	48h	271404	583	nan	28	45	nan	nan		na	nan: 48h	nan	PN_48h_GH146_P1_A215
2	GH146-GFP	48h	759628	3222	VC2	26	55	16	VC2	lPN	na	VC2: 48h	VC2	PN_48h_GH146_P1_A219
2	GH146-GFP	48h	1114279	1395	nan	14	1	nan	nan	APL	na	nan: 48h	nan	PN_48h_GH146_P1_A226
2	GH146-GFP	48h	1004430	1238	MARS_25	4	54	25	MARS_25		na	MARS_25: 48h	MARS_25	PN_48h_GH146_P1_A236
2	GH146-GFP	48h	1733643	1730	nan	6	-1	15	DA1_fru+	lPN	na	nan: 48h	nan	PN_48h_GH146_P1_A237
2	GH146-GFP	48h	1336063	1965	D	7	29	12	D	adPN	na	D: 48h	D	PN_48h_GH146_P1_A247
2	GH146-GFP	48h	1919786	3569	MARS_19	15	-1	19	MARS_19		na	MARS_19: 48h	MARS_19	PN_48h_GH146_P1_A250
2	GH146-GFP	48h	613614	662	nan	12	3	nan	nan	vPN	na	nan: 48h	nan	PN_48h_GH146_P1_A252
2	GH146-GFP	48h	1753831	2095	DC3	0	10	20	DC3	adPN	na	DC3: 48h	DC3	PN_48h_GH146_P1_A259
2	GH146-GFP	48h	925609	754	nan	12	3	nan	nan	vPN	na	nan: 48h	nan	PN_48h_GH146_P1_A272
2	GH146-GFP	48h	1009587	1450	MARS_25	4	-1	25	MARS_25		na	MARS_25: 48h	MARS_25	PN_48h_GH146_P1_A274
2	GH146-GFP	48h	1302952	3109	DL1	25	36	8	DL1	adPN	na	DL1: 48h	DL1	PN_48h_GH146_P1_A275
2	GH146-GFP	48h	1994965	2222	DC3	0	10	20	DC3	adPN	na	DC3: 48h	DC3	PN_48h_GH146_P1_A276
2	GH146-GFP	48h	719948	1233	VA1d	17	10	10	VA1d	adPN	na	VA1d: 48h	VA1d	PN_48h_GH146_P1_A277
2	GH146-GFP	48h	844299	1466	MARS_19	15	-1	19	MARS_19		na	MARS_19: 48h	MARS_19	PN_48h_GH146_P1_A278
2	GH146-GFP	48h	2081295	1977	nan	6	-1	15	DA1_fru+	lPN	na	nan: 48h	nan	PN_48h_GH146_P1_A284
2	GH146-GFP	48h	968322	2749	nan	9	44	nan	nan		na	nan: 48h	nan	PN_48h_GH146_P1_A286
2	GH146-GFP	48h	975557	1772	MARS_19	15	-1	19	MARS_19		na	MARS_19: 48h	MARS_19	PN_48h_GH146_P1_A287
2	GH146-GFP	48h	1013350	3725	VM7 or VM5v #2	18	13	28	VM7 or VM5v #2	adPN	na	VM7 or VM5v #2: 48h	VM7 or VM5v #2	PN_48h_GH146_P1_A296
2	GH146-GFP	48h	2239903	2228	nan	6	59	15	DA1_fru+	lPN	na	nan: 48h	nan	PN_48h_GH146_P1_A298
2	GH146-GFP	48h	665392	921	APL	3	35	nan	nan	APL	na	APL: 48h	APL	PN_48h_GH146_P1_A303
2	GH146-GFP	48h	1487453	2703	nan	19	16	nan	nan		na	nan: 48h	nan	PN_48h_GH146_P1_A315
2	GH146-GFP	48h	1020546	3140	VA5	13	54	26	VA5	lPN	na	VA5: 48h	VA5	PN_48h_GH146_P1_A321
2	GH146-GFP	48h	1379725	3550	VA1d	17	10	10	VA1d	adPN	na	VA1d: 48h	VA1d	PN_48h_GH146_P1_A325
2	GH146-GFP	48h	1281675	1437	MARS_27	24	48	27	MARS_27	lPN	na	MARS_27: 48h	MARS_27	PN_48h_GH146_P1_A327
2	GH146-GFP	48h	2306308	2848	VA6	23	46	0	VA6	adPN	na	VA6: 48h	VA6	PN_48h_GH146_P1_A332
2	GH146-GFP	48h	1106616	1771	MARS_2	5	52	2	MARS_2	lPN	na	MARS_2: 48h	MARS_2	PN_48h_GH146_P1_A338
2	GH146-GFP	48h	811916	1382	DL3	2	57	24	DL3	lPN	na	DL3: 48h	DL3	PN_48h_GH146_P1_A339
2	GH146-GFP	48h	1408805	2142	D	7	-1	12	D	adPN	na	D: 48h	D	PN_48h_GH146_P1_A340
2	GH146-GFP	48h	1627357	3349	MARS_25	4	54	25	MARS_25	lPN	na	MARS_25: 48h	MARS_25	PN_48h_GH146_P1_A344
2	GH146-GFP	48h	948599	2145	VA6	23	46	0	VA6	adPN	na	VA6: 48h	VA6	PN_48h_GH146_P1_A360
2	GH146-GFP	48h	265493	764	MARS_2	5	52	2	MARS_2	lPN	na	MARS_2: 48h	MARS_2	PN_48h_GH146_P1_A366
2	GH146-GFP	48h	1164649	2116	MARS_2	5	52	2	MARS_2	lPN	na	MARS_2: 48h	MARS_2	PN_48h_GH146_P1_A369
2	GH146-GFP	48h	640023	1031	DM6	22	-1	22	DM6		na	DM6: 48h	DM6	PN_48h_GH146_P1_A371
2	GH146-GFP	48h	1446864	2333	APL	27	34	nan	nan	APL	na	APL: 48h	APL	PN_48h_GH146_P1_A377
2	GH146-GFP	48h	1124960	4252	nan	19	-1	nan	nan	vPN	na	nan: 48h	nan	PN_48h_GH146_P1_A37
2	GH146-GFP	48h	398908	1278	MARS_2	5	-1	2	MARS_2	lPN	na	MARS_2: 48h	MARS_2	PN_48h_GH146_P1_A3
2	GH146-GFP	48h	1326017	2375	nan	19	41	nan	nan	adPN	na	nan: 48h	nan	PN_48h_GH146_P1_A42
2	GH146-GFP	48h	1941483	2044	VA5	13	54	26	VA5	lPN	na	VA5: 48h	VA5	PN_48h_GH146_P1_A43
2	GH146-GFP	48h	1073438	2072	MARS_19	15	43	19	MARS_19	adPN	na	MARS_19: 48h	MARS_19	PN_48h_GH146_P1_A48
2	GH146-GFP	48h	1145404	2515	VA1v	8	7	6	VA1v	adPN	na	VA1v: 48h	VA1v	PN_48h_GH146_P1_A4
2	GH146-GFP	48h	2242271	2621	DM6	22	8	22	DM6	adPN	na	DM6: 48h	DM6	PN_48h_GH146_P1_A50
2	GH146-GFP	48h	1364665	1929	DC3	0	10	20	DC3	adPN	na	DC3: 48h	DC3	PN_48h_GH146_P1_A51
2	GH146-GFP	48h	1875064	2096	DL3	2	57	24	DL3	lPN	na	DL3: 48h	DL3	PN_48h_GH146_P1_A58
2	GH146-GFP	48h	1226706	1765	D	7	29	12	D	adPN	na	D: 48h	D	PN_48h_GH146_P1_A59
2	GH146-GFP	48h	1030124	2750	VA1v	8	7	6	VA1v	adPN	na	VA1v: 48h	VA1v	PN_48h_GH146_P1_A63
2	GH146-GFP	48h	213230	800	nan	1	-1	nan	nan	lPN	na	nan: 48h	nan	PN_48h_GH146_P1_A65
2	GH146-GFP	48h	2525417	2336	VA5	13	54	26	VA5	lPN	na	VA5: 48h	VA5	PN_48h_GH146_P1_A66
2	GH146-GFP	48h	1832426	2557	VM7 or VM5v #1	11	13	3	VM7 or VM5v #1	adPN	na	VM7 or VM5v #1: 48h	VM7 or VM5v #1	PN_48h_GH146_P1_A67
2	GH146-GFP	48h	1162574	1893	MARS_27	24	48	27	MARS_27	lPN	na	MARS_27: 48h	MARS_27	PN_48h_GH146_P1_A69
2	GH146-GFP	48h	1748262	2019	nan	11	13	3	VM7 or VM5v #1	adPN	na	nan: 48h	nan	PN_48h_GH146_P1_A81
2	GH146-GFP	48h	1471879	1912	MARS_27	24	48	27	MARS_27	lPN	na	MARS_27: 48h	MARS_27	PN_48h_GH146_P1_A93
2	GH146-GFP	48h	1282077	3338	nan	20	-1	nan	nan		na	nan: 48h	nan	PN_48h_GH146_P1_A96
2	GH146-GFP	48h	731900	640	nan	28	-1	nan	nan		na	nan: 48h	nan	PN_48h_GH146_P2_A106
2	GH146-GFP	48h	1306158	2730	nan	9	40	nan	nan	APL	na	nan: 48h	nan	PN_48h_GH146_P2_A107
2	GH146-GFP	48h	1297850	2084	nan	9	40	nan	nan	APL	na	nan: 48h	nan	PN_48h_GH146_P2_A108
2	GH146-GFP	48h	1320566	3555	VA1d	17	10	10	VA1d	adPN	na	VA1d: 48h	VA1d	PN_48h_GH146_P2_A110
2	GH146-GFP	48h	1272488	1753	MARS_19	15	-1	19	MARS_19		na	MARS_19: 48h	MARS_19	PN_48h_GH146_P2_A115
2	GH146-GFP	48h	1594570	1470	VC2	26	53	16	VC2	lPN	na	VC2: 48h	VC2	PN_48h_GH146_P2_A118
2	GH146-GFP	48h	1281666	4407	VA1v	8	7	6	VA1v	adPN	na	VA1v: 48h	VA1v	PN_48h_GH146_P2_A11
2	GH146-GFP	48h	998472	2575	VA1v	8	7	6	VA1v	adPN	na	VA1v: 48h	VA1v	PN_48h_GH146_P2_A124
2	GH146-GFP	48h	1394895	2023	MARS_19	15	43	19	MARS_19	adPN	na	MARS_19: 48h	MARS_19	PN_48h_GH146_P2_A128
2	GH146-GFP	48h	1540515	2598	MARS_25	4	54	25	MARS_25		na	MARS_25: 48h	MARS_25	PN_48h_GH146_P2_A130
2	GH146-GFP	48h	1307240	1562	VC2	26	53	16	VC2	lPN	na	VC2: 48h	VC2	PN_48h_GH146_P2_A136
2	GH146-GFP	48h	1362819	2144	MARS_27	24	48	27	MARS_27	lPN	na	MARS_27: 48h	MARS_27	PN_48h_GH146_P2_A140
2	GH146-GFP	48h	273016	1214	APL	27	34	nan	nan	APL	na	APL: 48h	APL	PN_48h_GH146_P2_A141
2	GH146-GFP	48h	1097821	2170	DC3	0	10	20	DC3	adPN	na	DC3: 48h	DC3	PN_48h_GH146_P2_A143
2	GH146-GFP	48h	1584552	2385	DL3	2	57	24	DL3	lPN	na	DL3: 48h	DL3	PN_48h_GH146_P2_A146
2	GH146-GFP	48h	863948	2369	MARS_5	21	23	nan	nan	adPN	na	MARS_5: 48h	MARS_5	PN_48h_GH146_P2_A148
2	GH146-GFP	48h	1069015	1491	nan	14	1	nan	nan	APL	na	nan: 48h	nan	PN_48h_GH146_P2_A153
2	GH146-GFP	48h	1785956	2262	APL	27	34	nan	nan	APL	na	APL: 48h	APL	PN_48h_GH146_P2_A164
2	GH146-GFP	48h	1026222	3366	VA1d	17	10	10	VA1d	adPN	na	VA1d: 48h	VA1d	PN_48h_GH146_P2_A171
2	GH146-GFP	48h	1031378	2367	MARS_2	5	52	2	MARS_2	lPN	na	MARS_2: 48h	MARS_2	PN_48h_GH146_P2_A173
2	GH146-GFP	48h	862918	907	nan	14	1	nan	nan	APL	na	nan: 48h	nan	PN_48h_GH146_P2_A175
2	GH146-GFP	48h	1424883	3122	DC3	0	10	20	DC3	adPN	na	DC3: 48h	DC3	PN_48h_GH146_P2_A178
2	GH146-GFP	48h	560165	4816	nan	21	-1	nan	nan		na	nan: 48h	nan	PN_48h_GH146_P2_A189
2	GH146-GFP	48h	1431164	3118	VA1v	8	7	6	VA1v	adPN	na	VA1v: 48h	VA1v	PN_48h_GH146_P2_A191
2	GH146-GFP	48h	1400643	4870	MARS_19	15	-1	19	MARS_19	adPN	na	MARS_19: 48h	MARS_19	PN_48h_GH146_P2_A194
2	GH146-GFP	48h	422822	3461	nan	9	44	nan	nan		na	nan: 48h	nan	PN_48h_GH146_P2_A200
2	GH146-GFP	48h	1201339	2061	VM7 or VM5v #2	18	13	28	VM7 or VM5v #2	adPN	na	VM7 or VM5v #2: 48h	VM7 or VM5v #2	PN_48h_GH146_P2_A213
2	GH146-GFP	48h	898649	3507	D	7	29	12	D	adPN	na	D: 48h	D	PN_48h_GH146_P2_A216
2	GH146-GFP	48h	1303501	2625	MARS_2	5	52	2	MARS_2	lPN	na	MARS_2: 48h	MARS_2	PN_48h_GH146_P2_A221
2	GH146-GFP	48h	710903	2529	DA1_fru+	6	59	15	DA1_fru+	lPN	na	DA1_fru+: 48h	DA1_fru+	PN_48h_GH146_P2_A222
2	GH146-GFP	48h	644259	797	nan	1	-1	nan	nan		na	nan: 48h	nan	PN_48h_GH146_P2_A224
2	GH146-GFP	48h	407061	1126	VM7 or VM5v #2	18	13	28	VM7 or VM5v #2	adPN	na	VM7 or VM5v #2: 48h	VM7 or VM5v #2	PN_48h_GH146_P2_A225
2	GH146-GFP	48h	908283	1192	APL	3	35	nan	nan	APL	na	APL: 48h	APL	PN_48h_GH146_P2_A227
2	GH146-GFP	48h	1353289	3815	nan	19	42	nan	nan	adPN	na	nan: 48h	nan	PN_48h_GH146_P2_A228
2	GH146-GFP	48h	1378734	3661	VC2	26	55	16	VC2	lPN	na	VC2: 48h	VC2	PN_48h_GH146_P2_A22
2	GH146-GFP	48h	1348916	4616	VA1d	17	10	10	VA1d	adPN	na	VA1d: 48h	VA1d	PN_48h_GH146_P2_A230
2	GH146-GFP	48h	1114516	4336	DC3	0	10	20	DC3	adPN	na	DC3: 48h	DC3	PN_48h_GH146_P2_A232
2	GH146-GFP	48h	1389370	2186	MARS_19	15	16	19	MARS_19	adPN	na	MARS_19: 48h	MARS_19	PN_48h_GH146_P2_A234
2	GH146-GFP	48h	1051584	1892	D	7	29	12	D	adPN	na	D: 48h	D	PN_48h_GH146_P2_A235
2	GH146-GFP	48h	884487	3356	nan	9	40	nan	nan	APL	na	nan: 48h	nan	PN_48h_GH146_P2_A236
2	GH146-GFP	48h	1044986	3291	nan	9	40	nan	nan	APL	na	nan: 48h	nan	PN_48h_GH146_P2_A238
2	GH146-GFP	48h	1144240	3277	vPN	20	4	nan	nan	vPN	na	vPN: 48h	vPN	PN_48h_GH146_P2_A245
2	GH146-GFP	48h	439396	2155	MARS_2	5	52	2	MARS_2	lPN	na	MARS_2: 48h	MARS_2	PN_48h_GH146_P2_A24
2	GH146-GFP	48h	1120232	2561	MARS_5	21	23	nan	nan	adPN	na	MARS_5: 48h	MARS_5	PN_48h_GH146_P2_A252
2	GH146-GFP	48h	1295337	2640	VM7 or VM5v #2	18	13	28	VM7 or VM5v #2	adPN	na	VM7 or VM5v #2: 48h	VM7 or VM5v #2	PN_48h_GH146_P2_A254
2	GH146-GFP	48h	609826	2272	vPN	20	2	nan	nan	vPN	na	vPN: 48h	vPN	PN_48h_GH146_P2_A258
2	GH146-GFP	48h	1365107	2977	D	7	29	12	D	adPN	na	D: 48h	D	PN_48h_GH146_P2_A263
2	GH146-GFP	48h	2091403	4127	MARS_19	15	-1	19	MARS_19	adPN	na	MARS_19: 48h	MARS_19	PN_48h_GH146_P2_A266
2	GH146-GFP	48h	247310	599	nan	1	44	nan	nan		na	nan: 48h	nan	PN_48h_GH146_P2_A270
2	GH146-GFP	48h	2191358	2530	VM2	29	12	13	VM2	adPN	na	VM2: 48h	VM2	PN_48h_GH146_P2_A273
2	GH146-GFP	48h	1709678	2353	nan	16	57	23	DA1_fru-	lPN	na	nan: 48h	nan	PN_48h_GH146_P2_A274
2	GH146-GFP	48h	1604597	3344	nan	19	39	nan	nan		na	nan: 48h	nan	PN_48h_GH146_P2_A277
2	GH146-GFP	48h	1634728	2753	MARS_19	15	-1	19	MARS_19		na	MARS_19: 48h	MARS_19	PN_48h_GH146_P2_A280
2	GH146-GFP	48h	1102850	700	nan	28	-1	nan	nan		na	nan: 48h	nan	PN_48h_GH146_P2_A281
2	GH146-GFP	48h	2104802	2833	DA1_fru-	16	57	23	DA1_fru-	lPN	na	DA1_fru-: 48h	DA1_fru-	PN_48h_GH146_P2_A282
2	GH146-GFP	48h	900953	2122	APL	27	34	nan	nan	APL	na	APL: 48h	APL	PN_48h_GH146_P2_A284
2	GH146-GFP	48h	203975	660	nan	12	3	nan	nan	vPN	na	nan: 48h	nan	PN_48h_GH146_P2_A290
2	GH146-GFP	48h	1086548	1624	vPN	10	11	nan	nan	vPN	na	vPN: 48h	vPN	PN_48h_GH146_P2_A293
2	GH146-GFP	48h	1439349	2498	DL3	2	57	24	DL3	lPN	na	DL3: 48h	DL3	PN_48h_GH146_P2_A301
2	GH146-GFP	48h	599097	1178	nan	12	-1	nan	nan	lPN	na	nan: 48h	nan	PN_48h_GH146_P2_A305
2	GH146-GFP	48h	1695395	1868	APL	27	34	nan	nan	APL	na	APL: 48h	APL	PN_48h_GH146_P2_A306
2	GH146-GFP	48h	759959	686	nan	16	-1	23	DA1_fru-	lPN	na	nan: 48h	nan	PN_48h_GH146_P2_A308
2	GH146-GFP	48h	695037	1020	nan	6	59	15	DA1_fru+	lPN	na	nan: 48h	nan	PN_48h_GH146_P2_A309
2	GH146-GFP	48h	882097	2461	vPN	10	11	nan	nan	vPN	na	vPN: 48h	vPN	PN_48h_GH146_P2_A319
2	GH146-GFP	48h	1879142	3201	DC3	0	10	20	DC3	adPN	na	DC3: 48h	DC3	PN_48h_GH146_P2_A320
2	GH146-GFP	48h	1200935	2835	VM2	29	12	13	VM2	adPN	na	VM2: 48h	VM2	PN_48h_GH146_P2_A322
2	GH146-GFP	48h	2314491	3875	MARS_19	15	-1	19	MARS_19		na	MARS_19: 48h	MARS_19	PN_48h_GH146_P2_A323
2	GH146-GFP	48h	1691132	2624	VM7 or VM5v #2	18	13	28	VM7 or VM5v #2	adPN	na	VM7 or VM5v #2: 48h	VM7 or VM5v #2	PN_48h_GH146_P2_A326
2	GH146-GFP	48h	2222445	3286	VA1v	8	7	6	VA1v	adPN	na	VA1v: 48h	VA1v	PN_48h_GH146_P2_A332
2	GH146-GFP	48h	286628	1258	DM6	22	8	22	DM6		na	DM6: 48h	DM6	PN_48h_GH146_P2_A338
2	GH146-GFP	48h	1986368	2953	DA1_fru+	6	-1	15	DA1_fru+	lPN	na	DA1_fru+: 48h	DA1_fru+	PN_48h_GH146_P2_A340
2	GH146-GFP	48h	1420338	4484	MARS_19	15	-1	19	MARS_19		na	MARS_19: 48h	MARS_19	PN_48h_GH146_P2_A341
2	GH146-GFP	48h	2040496	3903	nan	19	42	nan	nan	adPN	na	nan: 48h	nan	PN_48h_GH146_P2_A346
2	GH146-GFP	48h	1039670	3575	MARS_19	15	-1	19	MARS_19	adPN	na	MARS_19: 48h	MARS_19	PN_48h_GH146_P2_A348
2	GH146-GFP	48h	957697	782	nan	1	-1	nan	nan		na	nan: 48h	nan	PN_48h_GH146_P2_A349
2	GH146-GFP	48h	1383520	1966	MARS_25	4	-1	25	MARS_25	lPN	na	MARS_25: 48h	MARS_25	PN_48h_GH146_P2_A350
2	GH146-GFP	48h	1338924	2157	MARS_2	5	52	2	MARS_2	lPN	na	MARS_2: 48h	MARS_2	PN_48h_GH146_P2_A351
2	GH146-GFP	48h	677432	2292	VM2	29	12	13	VM2	adPN	na	VM2: 48h	VM2	PN_48h_GH146_P2_A353
2	GH146-GFP	48h	1871057	3319	DL1	25	36	8	DL1	adPN	na	DL1: 48h	DL1	PN_48h_GH146_P2_A357
